Latitude,Longitude,ZCategory
47.56900291,-122.3010626,SINGLE FAMILY / DUPLEX
47.55124861,-122.397569,
47.60819427,-122.3216867,COMMERCIAL
47.65472783,-122.3079913,COMMERCIAL
47.53764909,-122.3625491,COMMERCIAL
47.54957629,-122.3165954,COMMERCIAL
47.53423935,-122.3463484,SINGLE FAMILY / DUPLEX
47.61183196,-122.3022441,COMMERCIAL
47.64889488,-122.4026105,SINGLE FAMILY / DUPLEX
47.55880318,-122.2642452,SINGLE FAMILY / DUPLEX
47.6105508,-122.3346793,COMMERCIAL
47.54043477,-122.2733087,SINGLE FAMILY / DUPLEX
47.56042031,-122.3809095,COMMERCIAL
47.70973916,-122.3227046,COMMERCIAL
47.66828142,-122.32661,INSTITUTIONAL
47.67415535,-122.3959374,
47.66656773,-122.286579,SINGLE FAMILY / DUPLEX
47.61773742,-122.3082268,MULTIFAMILY
47.58872242,-122.3347603,COMMERCIAL
47.67303113,-122.3261995,SINGLE FAMILY / DUPLEX
47.59377816,-122.387672,SINGLE FAMILY / DUPLEX
47.60740379,-122.3281878,COMMERCIAL
47.62835045,-122.3531134,SINGLE FAMILY / DUPLEX
47.61718246,-122.3178268,MULTIFAMILY
47.69323765,-122.3110052,SINGLE FAMILY / DUPLEX
47.63970299,-122.3773748,COMMERCIAL
47.60116301,-122.2918788,SINGLE FAMILY / DUPLEX
47.70850248,-122.3458341,COMMERCIAL
47.57489783,-122.3864325,COMMERCIAL
47.6105508,-122.3346793,COMMERCIAL
47.55572787,-122.2823556,MULTIFAMILY
47.59648241,-122.2984079,SINGLE FAMILY / DUPLEX
47.57493491,-122.4077216,SINGLE FAMILY / DUPLEX
47.59852662,-122.311977,SINGLE FAMILY / DUPLEX
47.67303295,-122.327987,SINGLE FAMILY / DUPLEX
47.55247222,-122.3321758,COMMERCIAL
47.60930569,-122.3214693,COMMERCIAL
47.57792642,-122.2890245,SINGLE FAMILY / DUPLEX
47.66812524,-122.3710107,COMMERCIAL
47.54700382,-122.3530885,INSTITUTIONAL
47.68527182,-122.3654028,SINGLE FAMILY / DUPLEX
47.52155225,-122.3703515,SINGLE FAMILY / DUPLEX
47.66079835,-122.3598999,SINGLE FAMILY / DUPLEX
47.55908893,-122.3952312,SINGLE FAMILY / DUPLEX
47.61998865,-122.3347845,COMMERCIAL
47.57038646,-122.3797427,SINGLE FAMILY / DUPLEX
47.52639171,-122.2626874,COMMERCIAL
47.6182168,-122.3139909,SINGLE FAMILY / DUPLEX
47.54255324,-122.3740905,SINGLE FAMILY / DUPLEX
47.65056428,-122.3659666,MULTIFAMILY
47.72823284,-122.2945686,
47.58183826,-122.2869748,SINGLE FAMILY / DUPLEX
47.63210034,-122.3050687,SINGLE FAMILY / DUPLEX
47.58342601,-122.3902353,SINGLE FAMILY / DUPLEX
47.56042031,-122.3809095,COMMERCIAL
47.61729223,-122.338043,COMMERCIAL
47.65154342,-122.3462417,SINGLE FAMILY / DUPLEX
47.71956753,-122.2923483,MULTIFAMILY
47.60114406,-122.3338137,COMMERCIAL
47.67253488,-122.360397,SINGLE FAMILY / DUPLEX
47.67611314,-122.3124304,COMMERCIAL
47.63250008,-122.3599879,COMMERCIAL
47.52739084,-122.2608123,
47.70084075,-122.3663475,SINGLE FAMILY / DUPLEX
47.55173458,-122.2924491,SINGLE FAMILY / DUPLEX
47.72735925,-122.2919276,COMMERCIAL
47.60454089,-122.3307351,COMMERCIAL
47.60616219,-122.331663,COMMERCIAL
47.71818958,-122.3196653,SINGLE FAMILY / DUPLEX
47.67711699,-122.39757,SINGLE FAMILY / DUPLEX
,,SINGLE FAMILY / DUPLEX
47.56845501,-122.4095557,MULTIFAMILY
47.65673976,-122.3578391,SINGLE FAMILY / DUPLEX
47.54710633,-122.3240793,COMMERCIAL
47.66851704,-122.3600707,MULTIFAMILY
47.66614765,-122.3287261,
47.67625269,-122.3602421,MULTIFAMILY
47.63888863,-122.3666599,SINGLE FAMILY / DUPLEX
47.58308311,-122.3294095,COMMERCIAL
47.66339252,-122.3395243,SINGLE FAMILY / DUPLEX
47.65314117,-122.3891944,MULTIFAMILY
47.60244714,-122.334426,COMMERCIAL
47.58734499,-122.2860979,SINGLE FAMILY / DUPLEX
47.56845501,-122.4095557,MULTIFAMILY
47.70236338,-122.3062458,SINGLE FAMILY / DUPLEX
47.59280696,-122.3160017,MULTIFAMILY
47.58274749,-122.400425,SINGLE FAMILY / DUPLEX
47.58922129,-122.3108873,MULTIFAMILY
47.55960801,-122.3819916,COMMERCIAL
47.67602564,-122.3163505,COMMERCIAL
47.57169503,-122.3884689,SINGLE FAMILY / DUPLEX
47.6687821,-122.3206434,SINGLE FAMILY / DUPLEX
47.58903038,-122.3157117,MULTIFAMILY
47.52400581,-122.3791047,SINGLE FAMILY / DUPLEX
47.54261843,-122.2624624,SINGLE FAMILY / DUPLEX
47.62488719,-122.3347023,COMMERCIAL
47.6172978,-122.3319371,COMMERCIAL
47.68922158,-122.2997691,SINGLE FAMILY / DUPLEX
47.56245969,-122.3091837,COMMERCIAL
47.62520732,-122.3673847,COMMERCIAL
47.64840162,-122.2764961,SINGLE FAMILY / DUPLEX
47.64843575,-122.3933818,COMMERCIAL
47.6132448,-122.3322453,COMMERCIAL
47.62855692,-122.3303677,INSTITUTIONAL
47.51833403,-122.3785199,SINGLE FAMILY / DUPLEX
47.56755093,-122.3873307,SINGLE FAMILY / DUPLEX
47.69785922,-122.3164321,SINGLE FAMILY / DUPLEX
47.62184178,-122.3393495,MULTIFAMILY
47.70838755,-122.3183841,COMMERCIAL
47.59994171,-122.3059856,MULTIFAMILY
47.51539595,-122.3716266,SINGLE FAMILY / DUPLEX
47.64428184,-122.378049,COMMERCIAL
47.63779355,-122.3527695,SINGLE FAMILY / DUPLEX
47.55411652,-122.381883,MULTIFAMILY
47.59977612,-122.2868374,SINGLE FAMILY / DUPLEX
47.61733149,-122.3537781,MULTIFAMILY
47.63779124,-122.3529423,SINGLE FAMILY / DUPLEX
47.61317008,-122.3343173,COMMERCIAL
47.66593757,-122.3639397,SINGLE FAMILY / DUPLEX
47.58087464,-122.287788,SINGLE FAMILY / DUPLEX
47.64262329,-122.3603858,SINGLE FAMILY / DUPLEX
47.501753,-122.2614693,SINGLE FAMILY / DUPLEX
47.66782147,-122.2712324,SINGLE FAMILY / DUPLEX
47.66379379,-122.3598802,SINGLE FAMILY / DUPLEX
47.59858646,-122.3319963,COMMERCIAL
47.57340456,-122.3724471,SINGLE FAMILY / DUPLEX
47.61144375,-122.3416873,COMMERCIAL
47.57095091,-122.4086498,SINGLE FAMILY / DUPLEX
47.68092613,-122.3776086,SINGLE FAMILY / DUPLEX
47.68168009,-122.3916152,SINGLE FAMILY / DUPLEX
47.52067183,-122.3542274,SINGLE FAMILY / DUPLEX
47.61597954,-122.3308696,COMMERCIAL
47.63378711,-122.3627591,INSTITUTIONAL
47.68893709,-122.3335132,SINGLE FAMILY / DUPLEX
47.54228353,-122.2843033,COMMERCIAL
47.62276678,-122.3176549,MULTIFAMILY
47.63780749,-122.3526365,SINGLE FAMILY / DUPLEX
47.62040812,-122.3028042,MULTIFAMILY
47.66853933,-122.3339337,COMMERCIAL
47.61439823,-122.2854333,SINGLE FAMILY / DUPLEX
47.5662345,-122.3629625,COMMERCIAL
47.55227848,-122.3626707,COMMERCIAL
47.67416186,-122.3862196,SINGLE FAMILY / DUPLEX
47.69547614,-122.2954442,SINGLE FAMILY / DUPLEX
47.6217268,-122.3347899,COMMERCIAL
47.5689347,-122.3748196,SINGLE FAMILY / DUPLEX
47.54921223,-122.31083,SINGLE FAMILY / DUPLEX
47.65926513,-122.3163754,MULTIFAMILY
47.71068618,-122.3061981,SINGLE FAMILY / DUPLEX
47.6299943,-122.2851603,SINGLE FAMILY / DUPLEX
47.67570135,-122.3841324,SINGLE FAMILY / DUPLEX
47.59329202,-122.2918555,SINGLE FAMILY / DUPLEX
47.61170504,-122.3165428,COMMERCIAL
47.67061247,-122.4098968,SINGLE FAMILY / DUPLEX
47.69363187,-122.2860158,SINGLE FAMILY / DUPLEX
47.62289826,-122.3154208,MULTIFAMILY
47.66327096,-122.3187153,MULTIFAMILY
47.67681543,-122.3673984,SINGLE FAMILY / DUPLEX
47.63614968,-122.3558507,SINGLE FAMILY / DUPLEX
47.56095215,-122.3545327,SINGLE FAMILY / DUPLEX
47.72226933,-122.2931723,MULTIFAMILY
47.67821582,-122.3684801,SINGLE FAMILY / DUPLEX
47.6496355,-122.3484192,COMMERCIAL
47.62703109,-122.3519697,COMMERCIAL
47.59749614,-122.2933119,INSTITUTIONAL
47.60601964,-122.3157085,COMMERCIAL
47.66557862,-122.2882674,SINGLE FAMILY / DUPLEX
47.5449158,-122.3936932,SINGLE FAMILY / DUPLEX
47.50273211,-122.2592435,SINGLE FAMILY / DUPLEX
47.68094232,-122.2682475,SINGLE FAMILY / DUPLEX
47.64040139,-122.3255465,COMMERCIAL
47.67045333,-122.3959562,SINGLE FAMILY / DUPLEX
47.64834329,-122.3912818,SINGLE FAMILY / DUPLEX
47.60331562,-122.3339067,MULTIFAMILY
47.54040768,-122.3203782,SINGLE FAMILY / DUPLEX
47.59895972,-122.3337999,COMMERCIAL
47.53576741,-122.2636308,
47.59677294,-122.3017358,INSTITUTIONAL
47.68156287,-122.3638897,SINGLE FAMILY / DUPLEX
47.6882535,-122.2850038,SINGLE FAMILY / DUPLEX
47.62040812,-122.3028042,MULTIFAMILY
47.61608645,-122.339748,COMMERCIAL
47.56745272,-122.3872875,SINGLE FAMILY / DUPLEX
47.69995133,-122.3751907,SINGLE FAMILY / DUPLEX
47.64095328,-122.3144172,SINGLE FAMILY / DUPLEX
47.62891542,-122.3116729,SINGLE FAMILY / DUPLEX
47.68928881,-122.363769,SINGLE FAMILY / DUPLEX
47.6714196,-122.3312425,SINGLE FAMILY / DUPLEX
47.66969182,-122.3052651,SINGLE FAMILY / DUPLEX
47.59787902,-122.2980256,SINGLE FAMILY / DUPLEX
47.62211188,-122.318669,MULTIFAMILY
47.67998693,-122.3991956,SINGLE FAMILY / DUPLEX
47.64602888,-122.3163136,SINGLE FAMILY / DUPLEX
47.71527168,-122.291269,SINGLE FAMILY / DUPLEX
47.63195737,-122.3588907,MULTIFAMILY
47.69406812,-122.2984909,SINGLE FAMILY / DUPLEX
47.6120339,-122.3348715,COMMERCIAL
47.53718776,-122.2893749,SINGLE FAMILY / DUPLEX
47.67414741,-122.3861918,SINGLE FAMILY / DUPLEX
47.54199431,-122.2978725,SINGLE FAMILY / DUPLEX
47.6526042,-122.3725751,SINGLE FAMILY / DUPLEX
47.6032202,-122.3066484,SINGLE FAMILY / DUPLEX
47.69589777,-122.2965188,SINGLE FAMILY / DUPLEX
47.52105516,-122.3899589,COMMERCIAL
47.56011557,-122.2653358,SINGLE FAMILY / DUPLEX
47.64280438,-122.3606619,SINGLE FAMILY / DUPLEX
47.68804102,-122.3254173,SINGLE FAMILY / DUPLEX
47.65539679,-122.3942934,SINGLE FAMILY / DUPLEX
47.56175409,-122.3783681,COMMERCIAL
47.61087572,-122.3334005,COMMERCIAL
47.61312989,-122.3087058,COMMERCIAL
47.62340556,-122.3140386,MULTIFAMILY
47.57609364,-122.3098759,SINGLE FAMILY / DUPLEX
47.61144375,-122.3416873,COMMERCIAL
47.61718246,-122.3178268,MULTIFAMILY
47.66218539,-122.330461,SINGLE FAMILY / DUPLEX
47.56326227,-122.401224,SINGLE FAMILY / DUPLEX
47.54607551,-122.3024761,SINGLE FAMILY / DUPLEX
47.63176526,-122.3466483,MULTIFAMILY
47.6172978,-122.3319371,COMMERCIAL
47.51406991,-122.2555756,SINGLE FAMILY / DUPLEX
47.62434106,-122.2853744,SINGLE FAMILY / DUPLEX
47.66182537,-122.2889781,SINGLE FAMILY / DUPLEX
47.64834329,-122.3912818,SINGLE FAMILY / DUPLEX
47.54977002,-122.2737375,SINGLE FAMILY / DUPLEX
47.64606777,-122.314715,SINGLE FAMILY / DUPLEX
47.6364956,-122.3174985,SINGLE FAMILY / DUPLEX
47.64025853,-122.3752341,MULTIFAMILY
47.5244072,-122.2801179,MULTIFAMILY
47.60601964,-122.3157085,COMMERCIAL
47.57075987,-122.3272504,INDUSTRIAL
47.5476234,-122.278295,SINGLE FAMILY / DUPLEX
47.6488239,-122.3490654,COMMERCIAL
47.61127964,-122.3412972,COMMERCIAL
47.65034994,-122.309087,INSTITUTIONAL
47.56034025,-122.3865881,COMMERCIAL
47.57440126,-122.4064184,SINGLE FAMILY / DUPLEX
47.67036544,-122.3728314,MULTIFAMILY
47.54258456,-122.3268459,INSTITUTIONAL
47.59552478,-122.3089315,MULTIFAMILY
47.56724864,-122.3077676,COMMERCIAL
47.64853249,-122.3562278,COMMERCIAL
47.64025853,-122.3752341,MULTIFAMILY
47.52011463,-122.2640811,COMMERCIAL
47.64025602,-122.375313,SINGLE FAMILY / DUPLEX
47.63961706,-122.328636,MULTIFAMILY
47.67355836,-122.2988103,SINGLE FAMILY / DUPLEX
47.70202359,-122.2972695,INSTITUTIONAL
47.69583597,-122.3931905,SINGLE FAMILY / DUPLEX
47.54207036,-122.392468,SINGLE FAMILY / DUPLEX
47.5596184,-122.3852732,COMMERCIAL
47.6172978,-122.3319371,COMMERCIAL
47.52900034,-122.3674893,SINGLE FAMILY / DUPLEX
47.57331745,-122.3724481,SINGLE FAMILY / DUPLEX
47.70870678,-122.2917628,COMMERCIAL
47.66329019,-122.3042605,MULTIFAMILY
47.59974939,-122.3054684,MULTIFAMILY
47.61771379,-122.3071736,MULTIFAMILY
47.72053558,-122.3474057,COMMERCIAL
47.61144375,-122.3416873,COMMERCIAL
47.62208508,-122.3539963,COMMERCIAL
47.66392447,-122.2995948,COMMERCIAL
47.58553216,-122.3251215,COMMERCIAL
47.67724011,-122.291275,MULTIFAMILY
47.65106645,-122.3114674,INSTITUTIONAL
47.65996759,-122.3396371,INSTITUTIONAL
47.65881847,-122.3462806,SINGLE FAMILY / DUPLEX
47.54950503,-122.379358,SINGLE FAMILY / DUPLEX
47.69336768,-122.3261795,SINGLE FAMILY / DUPLEX
47.62670273,-122.3205473,MULTIFAMILY
47.62498982,-122.3110504,SINGLE FAMILY / DUPLEX
47.66540556,-122.4081512,
47.51427289,-122.3937892,
47.67072758,-122.2670238,SINGLE FAMILY / DUPLEX
47.63575588,-122.338968,SINGLE FAMILY / DUPLEX
47.52440358,-122.279901,MULTIFAMILY
47.62569197,-122.3613949,MULTIFAMILY
47.66183872,-122.3255157,SINGLE FAMILY / DUPLEX
47.64095328,-122.3144172,SINGLE FAMILY / DUPLEX
47.6441425,-122.4165717,SINGLE FAMILY / DUPLEX
47.62118988,-122.2980787,MULTIFAMILY
47.6541352,-122.3345496,SINGLE FAMILY / DUPLEX
47.49837339,-122.2599477,SINGLE FAMILY / DUPLEX
47.65996759,-122.3396371,INSTITUTIONAL
47.72199919,-122.3457817,COMMERCIAL
47.60353574,-122.3355937,COMMERCIAL
47.64145506,-122.4157308,SINGLE FAMILY / DUPLEX
47.56787742,-122.3642088,COMMERCIAL
47.54820288,-122.3876913,COMMERCIAL
47.65996759,-122.3396371,INSTITUTIONAL
47.61477219,-122.351302,MULTIFAMILY
47.62322743,-122.2900727,COMMERCIAL
47.68814154,-122.380295,SINGLE FAMILY / DUPLEX
47.59862936,-122.2984395,MULTIFAMILY
47.60943486,-122.2934492,SINGLE FAMILY / DUPLEX
47.69075771,-122.3804688,MULTIFAMILY
47.62363902,-122.2829291,SINGLE FAMILY / DUPLEX
47.63937266,-122.3292381,MULTIFAMILY
47.66027644,-122.2890291,SINGLE FAMILY / DUPLEX
47.59329202,-122.2918555,
47.63956705,-122.3289371,MULTIFAMILY
47.68114297,-122.3249599,COMMERCIAL
47.53718776,-122.2893749,SINGLE FAMILY / DUPLEX
47.6347215,-122.3537377,SINGLE FAMILY / DUPLEX
47.71631847,-122.2896033,SINGLE FAMILY / DUPLEX
47.67616064,-122.3581689,SINGLE FAMILY / DUPLEX
47.62296545,-122.2996522,SINGLE FAMILY / DUPLEX
47.59544395,-122.3316077,COMMERCIAL
47.52317152,-122.359982,MULTIFAMILY
47.59862936,-122.2984395,MULTIFAMILY
47.66450222,-122.30695,MULTIFAMILY
47.6526042,-122.3725751,SINGLE FAMILY / DUPLEX
47.62211188,-122.318669,SINGLE FAMILY / DUPLEX
47.61650202,-122.3059345,MULTIFAMILY
47.66893707,-122.3752362,COMMERCIAL
47.63734371,-122.3435284,MULTIFAMILY
47.66827167,-122.299792,COMMERCIAL
47.54773168,-122.258545,
47.6364956,-122.3174985,SINGLE FAMILY / DUPLEX
47.67485906,-122.2928536,INSTITUTIONAL
47.6033626,-122.3311998,COMMERCIAL
47.57298644,-122.3902943,INSTITUTIONAL
47.60042207,-122.3093231,COMMERCIAL
47.62184178,-122.3393495,MULTIFAMILY
47.57759391,-122.412348,SINGLE FAMILY / DUPLEX
47.64085702,-122.3092633,SINGLE FAMILY / DUPLEX
47.65854858,-122.3552147,SINGLE FAMILY / DUPLEX
47.62542398,-122.3092402,SINGLE FAMILY / DUPLEX
47.60740726,-122.3377828,COMMERCIAL
47.67640586,-122.3850355,INSTITUTIONAL
47.61499133,-122.325928,MULTIFAMILY
47.51454835,-122.2550063,SINGLE FAMILY / DUPLEX
47.53343711,-122.3580087,SINGLE FAMILY / DUPLEX
47.65653574,-122.3305517,SINGLE FAMILY / DUPLEX
47.60665738,-122.3239196,COMMERCIAL
47.62537658,-122.3027775,SINGLE FAMILY / DUPLEX
47.69714534,-122.3529559,SINGLE FAMILY / DUPLEX
47.65025371,-122.3910886,SINGLE FAMILY / DUPLEX
47.65881195,-122.3838337,COMMERCIAL
47.71177596,-122.3244148,INSTITUTIONAL
47.5977364,-122.3268134,COMMERCIAL
47.67109672,-122.3240026,SINGLE FAMILY / DUPLEX
47.60804948,-122.3367189,INSTITUTIONAL
47.61820541,-122.292117,SINGLE FAMILY / DUPLEX
47.64071736,-122.328041,MULTIFAMILY
47.57940232,-122.3284907,COMMERCIAL
47.63324026,-122.3420605,MULTIFAMILY
47.66212005,-122.2786652,SINGLE FAMILY / DUPLEX
47.51425836,-122.2640161,SINGLE FAMILY / DUPLEX
47.55292254,-122.36265,COMMERCIAL
47.61144375,-122.3416873,COMMERCIAL
47.54189064,-122.2633096,SINGLE FAMILY / DUPLEX
47.67314953,-122.2706544,SINGLE FAMILY / DUPLEX
47.53044276,-122.2649969,SINGLE FAMILY / DUPLEX
47.70663732,-122.2794736,SINGLE FAMILY / DUPLEX
47.65135546,-122.3199224,SINGLE FAMILY / DUPLEX
47.64077809,-122.2991319,SINGLE FAMILY / DUPLEX
47.66568424,-122.3136985,COMMERCIAL
47.52058411,-122.3898622,COMMERCIAL
47.63083353,-122.3466001,MULTIFAMILY
47.61005381,-122.3361173,COMMERCIAL
47.62670273,-122.3205473,SINGLE FAMILY / DUPLEX
47.71964722,-122.2997287,COMMERCIAL
47.68658542,-122.3218747,SINGLE FAMILY / DUPLEX
47.59552478,-122.3089315,
47.6698962,-122.3585044,SINGLE FAMILY / DUPLEX
47.69071409,-122.335367,SINGLE FAMILY / DUPLEX
47.6103371,-122.3357115,COMMERCIAL
47.66871053,-122.2650046,SINGLE FAMILY / DUPLEX
47.66231885,-122.2814725,INSTITUTIONAL
47.54807941,-122.2875419,SINGLE FAMILY / DUPLEX
47.677224,-122.3036393,SINGLE FAMILY / DUPLEX
47.6064785,-122.3313647,COMMERCIAL
47.67287253,-122.2706594,SINGLE FAMILY / DUPLEX
47.69536352,-122.3596414,SINGLE FAMILY / DUPLEX
47.5674828,-122.314021,SINGLE FAMILY / DUPLEX
47.70380654,-122.3414852,SINGLE FAMILY / DUPLEX
47.64424924,-122.3617202,SINGLE FAMILY / DUPLEX
47.61732732,-122.3479246,COMMERCIAL
47.61132746,-122.3413977,COMMERCIAL
47.61233708,-122.2879117,SINGLE FAMILY / DUPLEX
47.6032202,-122.3066484,SINGLE FAMILY / DUPLEX
47.64100632,-122.3887027,SINGLE FAMILY / DUPLEX
47.6208162,-122.3044627,SINGLE FAMILY / DUPLEX
47.65919701,-122.3201015,MULTIFAMILY
47.52672634,-122.3904022,SINGLE FAMILY / DUPLEX
47.6237949,-122.3597333,COMMERCIAL
47.66450222,-122.30695,MULTIFAMILY
47.69827967,-122.3710558,SINGLE FAMILY / DUPLEX
47.5222558,-122.3864836,SINGLE FAMILY / DUPLEX
47.60567954,-122.3273468,COMMERCIAL
47.55689279,-122.2863652,SINGLE FAMILY / DUPLEX
47.55679646,-122.3599475,SINGLE FAMILY / DUPLEX
47.57905027,-122.3896924,SINGLE FAMILY / DUPLEX
47.54143146,-122.3816142,SINGLE FAMILY / DUPLEX
47.67093196,-122.4129062,
47.71573816,-122.3353047,MULTIFAMILY
47.6558678,-122.3390061,SINGLE FAMILY / DUPLEX
47.54176768,-122.3735073,INSTITUTIONAL
47.51000172,-122.249684,SINGLE FAMILY / DUPLEX
47.675095,-122.3797727,SINGLE FAMILY / DUPLEX
47.60338534,-122.3199618,MULTIFAMILY
47.68803625,-122.3107699,COMMERCIAL
47.63942247,-122.3288924,MULTIFAMILY
47.52913519,-122.3688555,SINGLE FAMILY / DUPLEX
47.62576771,-122.3001204,SINGLE FAMILY / DUPLEX
47.55696998,-122.381855,MULTIFAMILY
47.61586325,-122.3384693,COMMERCIAL
47.66237741,-122.3512985,MULTIFAMILY
47.59812654,-122.3310006,COMMERCIAL
47.58702991,-122.3281789,COMMERCIAL
47.68192415,-122.2923315,SINGLE FAMILY / DUPLEX
47.63990562,-122.3266596,MULTIFAMILY
47.66234,-122.3748177,COMMERCIAL
47.60703991,-122.3403909,COMMERCIAL
47.50951472,-122.25707,SINGLE FAMILY / DUPLEX
47.63683956,-122.2788942,MULTIFAMILY
47.70199851,-122.3531244,SINGLE FAMILY / DUPLEX
47.65964405,-122.3599321,SINGLE FAMILY / DUPLEX
47.68483754,-122.321835,SINGLE FAMILY / DUPLEX
47.63575588,-122.338968,SINGLE FAMILY / DUPLEX
47.56428373,-122.2880041,COMMERCIAL
47.69023039,-122.3856857,SINGLE FAMILY / DUPLEX
47.6871466,-122.3510212,SINGLE FAMILY / DUPLEX
47.63490222,-122.3275812,COMMERCIAL
47.52297982,-122.3659849,COMMERCIAL
47.67144591,-122.3783317,SINGLE FAMILY / DUPLEX
47.6985598,-122.2858342,SINGLE FAMILY / DUPLEX
47.67497289,-122.3797191,MULTIFAMILY
47.65757021,-122.2818592,SINGLE FAMILY / DUPLEX
47.6896596,-122.3538873,SINGLE FAMILY / DUPLEX
47.66726641,-122.3394623,SINGLE FAMILY / DUPLEX
47.67796462,-122.3737726,MULTIFAMILY
47.60384668,-122.2884185,SINGLE FAMILY / DUPLEX
47.58447944,-122.3932562,SINGLE FAMILY / DUPLEX
47.62151909,-122.3294295,COMMERCIAL
47.50540783,-122.260885,SINGLE FAMILY / DUPLEX
47.65014031,-122.4092588,SINGLE FAMILY / DUPLEX
47.62296493,-122.3362166,COMMERCIAL
47.57854608,-122.2948965,MULTIFAMILY
47.6756892,-122.3264576,SINGLE FAMILY / DUPLEX
47.62997733,-122.3621418,SINGLE FAMILY / DUPLEX
47.66339115,-122.3193148,SINGLE FAMILY / DUPLEX
47.56629377,-122.3640886,SINGLE FAMILY / DUPLEX
47.66231885,-122.2814725,INSTITUTIONAL
47.66908512,-122.3862819,COMMERCIAL
47.650838,-122.3893798,MULTIFAMILY
47.71302244,-122.2947419,SINGLE FAMILY / DUPLEX
47.57744393,-122.3728963,SINGLE FAMILY / DUPLEX
47.67432409,-122.3807736,SINGLE FAMILY / DUPLEX
47.65368956,-122.3508351,SINGLE FAMILY / DUPLEX
47.68042875,-122.3477385,
47.56006578,-122.3625829,SINGLE FAMILY / DUPLEX
47.71730374,-122.3295761,SINGLE FAMILY / DUPLEX
47.72400731,-122.3549938,MULTIFAMILY
47.68205962,-122.3686098,SINGLE FAMILY / DUPLEX
47.62091708,-122.3229714,COMMERCIAL
47.65814934,-122.3254838,SINGLE FAMILY / DUPLEX
47.6472656,-122.4060587,SINGLE FAMILY / DUPLEX
47.71901951,-122.2876102,SINGLE FAMILY / DUPLEX
47.61054141,-122.3134109,MULTIFAMILY
47.542251,-122.3221085,MULTIFAMILY
47.67127595,-122.2631538,SINGLE FAMILY / DUPLEX
47.66634348,-122.2808538,MULTIFAMILY
47.56623799,-122.3635928,SINGLE FAMILY / DUPLEX
47.63882041,-122.3497874,SINGLE FAMILY / DUPLEX
47.61429877,-122.352642,COMMERCIAL
47.68269804,-122.2679763,SINGLE FAMILY / DUPLEX
47.68531124,-122.393347,SINGLE FAMILY / DUPLEX
47.70460014,-122.3517534,SINGLE FAMILY / DUPLEX
47.68309227,-122.3287758,SINGLE FAMILY / DUPLEX
47.65020941,-122.407151,SINGLE FAMILY / DUPLEX
47.69587714,-122.3549519,MULTIFAMILY
47.67844224,-122.28157,SINGLE FAMILY / DUPLEX
47.53574032,-122.3442224,SINGLE FAMILY / DUPLEX
47.5970111,-122.2997208,SINGLE FAMILY / DUPLEX
47.61988579,-122.3058199,SINGLE FAMILY / DUPLEX
47.66903188,-122.2617892,SINGLE FAMILY / DUPLEX
47.60464293,-122.2971175,SINGLE FAMILY / DUPLEX
47.69293274,-122.3254912,SINGLE FAMILY / DUPLEX
47.72595502,-122.3080795,SINGLE FAMILY / DUPLEX
47.65814934,-122.3254838,SINGLE FAMILY / DUPLEX
47.65048101,-122.3836509,SINGLE FAMILY / DUPLEX
47.53525634,-122.3436687,SINGLE FAMILY / DUPLEX
47.52806859,-122.2785969,SINGLE FAMILY / DUPLEX
47.71012276,-122.3327006,MULTIFAMILY
47.58497659,-122.3129113,MULTIFAMILY
47.67661658,-122.3749033,INSTITUTIONAL
47.6574903,-122.3844893,COMMERCIAL
47.54631524,-122.396935,SINGLE FAMILY / DUPLEX
47.54288294,-122.3913663,SINGLE FAMILY / DUPLEX
47.66231885,-122.2814725,INSTITUTIONAL
47.52568104,-122.3502955,SINGLE FAMILY / DUPLEX
47.70695201,-122.3457715,
47.54814132,-122.2918894,SINGLE FAMILY / DUPLEX
47.60454089,-122.3307351,COMMERCIAL
47.680907,-122.3576927,SINGLE FAMILY / DUPLEX
47.67400568,-122.3721705,SINGLE FAMILY / DUPLEX
47.62456638,-122.2922568,SINGLE FAMILY / DUPLEX
47.67500577,-122.3581622,SINGLE FAMILY / DUPLEX
47.60671588,-122.3345706,COMMERCIAL
47.5893214,-122.295549,SINGLE FAMILY / DUPLEX
47.63211523,-122.3067476,SINGLE FAMILY / DUPLEX
47.61250764,-122.2831337,SINGLE FAMILY / DUPLEX
47.57434737,-122.2879834,SINGLE FAMILY / DUPLEX
47.71167247,-122.2917289,SINGLE FAMILY / DUPLEX
47.56653589,-122.3752019,SINGLE FAMILY / DUPLEX
47.69081199,-122.3729549,MULTIFAMILY
47.66726641,-122.3394623,SINGLE FAMILY / DUPLEX
47.54454149,-122.3748396,SINGLE FAMILY / DUPLEX
47.56023458,-122.3075888,SINGLE FAMILY / DUPLEX
47.56615438,-122.3637216,SINGLE FAMILY / DUPLEX
47.70474705,-122.3730207,SINGLE FAMILY / DUPLEX
47.61493998,-122.3264717,COMMERCIAL
47.62286493,-122.3380585,COMMERCIAL
47.68242681,-122.2740203,SINGLE FAMILY / DUPLEX
47.70283988,-122.3038319,SINGLE FAMILY / DUPLEX
47.67109451,-122.4025624,SINGLE FAMILY / DUPLEX
47.5735876,-122.3614458,
47.61237859,-122.3184808,COMMERCIAL
47.62277944,-122.2945538,SINGLE FAMILY / DUPLEX
47.60973785,-122.3004904,SINGLE FAMILY / DUPLEX
47.52598884,-122.3649145,MULTIFAMILY
47.68177078,-122.3771252,COMMERCIAL
47.55532877,-122.2847596,MULTIFAMILY
